Date Posted,Link,Text,Region,Username,Publisher,Label
6/19/20,https://twitter.com/BBCNews/status/1273883799680700416,"How does the UK's coronavirus death toll compare with other countries?

The UK has the third highest number of recorded Covid-related deaths - only the US & Brazil have had more

But just comparing Covid-19 deaths doesn't give the full picture

[Thread]

 http://bbc.in/CoronavirusUKDeathToll ",Europe,bbcnews,BBC News (UK),1
6/19/20,https://twitter.com/BBCNews/status/1274098621508734979,"Saturday's Guardian:
""The true scale of UK's Covid-19 death toll 

#tomorrowspaperstoday
#bbcpapers
(via @hendopolis) pic.twitter.com/EZjZz3xmSZ",Europe,bbcnews,BBC News (UK),1
6/19/20,https://twitter.com/guardiannews/status/1274018209860128768,"Over 1,000 deaths a day: UK ministers accused of downplaying Covid-19 peak  https://www.theguardian.com/world/2020/jun/19/over-1000-deaths-day-uk-ministers-accused-downplaying-covid-19-peak?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592584417 ",Europe,guardiannews,Guardian news,1
6/19/20,https://twitter.com/guardiannews/status/1273996407091929090,Preston court blames Covid-19 backlog as teenager remanded in jail  https://www.theguardian.com/law/2020/jun/19/preston-court-blames-covid-19-backlog-as-teenager-remanded-in-jail-for-14-months?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592577837 ,Europe,guardiannews,Guardian news,1
6/19/20,https://twitter.com/guardiannews/status/1274090226642759682,JÃ¼rgen Klopp feared Covid-19 would deny Liverpool the Premier League title  https://www.theguardian.com/football/2020/jun/19/jurgen-klopp-feared-covid-19-deny-liverpool-premier-league-title-everton?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592596512 ,Europe,guardiannews,Guardian news,1
6/19/20,https://twitter.com/guardiannews/status/1273860351470325760,Welsh chicken factory closes for two weeks over Covid-19 in staff  https://www.theguardian.com/business/2020/jun/18/welsh-chicken-factory-closed-for-two-weeks-over-covid-19-in-staff?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592546324 ,Europe,guardiannews,Guardian news,1
6/19/20,https://twitter.com/guardiannews/status/1274084544392474625,"Guardian front page, Saturday 20 June 2020: The true scale of UK's Covid-19 death toll  pic.twitter.com/SvUozXqgKx",Europe,guardiannews,Guardian news,1
6/19/20,https://twitter.com/IndiaToday/status/1274034201549918209,"The SC stayed this year's Rath Yatra due to the Covid-19 pandemic, saying that ""Lord Jagannath won''t forgive us if we allow"" it.
#JagannathYatra https://www.indiatoday.in/india/story/supreme-court-puri-rath-yatra-shankaracharya-1690790-2020-06-19 ",India,indiatoday,IndiaToday,1
6/19/20,https://twitter.com/IndiaToday/status/1273967167180963841,"#CoronavirusCrisis | If this SOP is implemented, anyone testing positive for Covid-19 will be placed in institutional quarantine for a period of five days.
(By @kamaljitsandhu & @aajtakjitendra) https://www.indiatoday.in/india/story/delhi-govt-disagrees-with-mha-s-proposal-seeking-mandatory-institutional-quarantine-for-covid-19-patients-1690726-2020-06-19 ",India,indiatoday,IndiaToday,1
6/19/20,https://twitter.com/IndiaToday/status/1274028426362408960,"#CoronavirusCrisis | 5-day institutional quarantine must for COVID patients in #Delhi. BJP spokesperson @rpsinghkhalsa joins in with more details.
#TTP with @PreetiChoudhry LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/akLYiGInWJ",India,indiatoday,IndiaToday,1
6/19/20,https://twitter.com/IndiaToday/status/1273986805071663104,"Delhi's biggest COVID hospital was under the scanner recently due to its treatment of its patients. Watch the video to know what exactly is going on at the Lok Nayak Jan Prakash (LNJP) hospital. Report by @ankit_tyagi01
#NewsMo pic.twitter.com/XlaWU6rHc5",India,indiatoday,IndiaToday,1
6/19/20,https://twitter.com/ndtv/status/1273886233668644865,"#RajyaSabhaElections | Madhya Pradesh Congress MLA Kunal Chaudhary, who tested positive for COVID-19, arrives in a PPE suit to vote.  pic.twitter.com/yofkI5T9eK",India,ndtv,NDTV,1
6/19/20,https://twitter.com/ReutersUK/status/1273835744608620544,UK consumer sentiment strongest since COVID lockdown began - GfK  https://reut.rs/37JCEY8  pic.twitter.com/fRZl5oxkQs,Europe,reutersuk,Reuters UK,1
6/19/20,https://twitter.com/ReutersUK/status/1274000243831562241,Italy sewage study suggests COVID-19 was there in December 2019  https://reut.rs/30YNnfC  pic.twitter.com/iDIxd6SqxD,Europe,reutersuk,Reuters UK,1
6/19/20,https://twitter.com/ReutersUK/status/1274038013518118915,Localised COVID-19 outbreaks threaten Portugal's safe travel image  https://reut.rs/30TyIT8  pic.twitter.com/X8KhXHEz9z,Europe,reutersuk,Reuters UK,1
6/19/20,https://twitter.com/ReutersUK/status/1273913288573833216,"Sixth trial of potential Chinese COVID-19 shot begins with GSK, Dynavax mix  https://reut.rs/2Ndxg60  pic.twitter.com/qe5wtpS0j4",Europe,reutersuk,Reuters UK,1
6/19/20,https://twitter.com/the_hindu/status/1274084586113425414,"A Home Ministry committee has recommended capping the price of isolation beds for COVID-19 patients in private hospitals between ¹8,000 and ¹18, 000 per day. Currently, the cost per day ranges from ¹24,000- ¹54,000.
 https://trib.al/v7eHmNU  #Coronavirus #Covid19",India,the_hindu,The Hindu,1
6/19/20,https://twitter.com/the_hindu/status/1273790128771739648,"#Moody's Investors Service said it had downgraded #TataMotors' rating as the company faces tough market conditions amid the COVID-19 pandemic.
 https://trib.al/EzHoLmv ",India,the_hindu,The Hindu,1
6/19/20,https://twitter.com/the_hindu/status/1273971657078497284,"Just in: #Kerala's COVID-19 tally reaches 2,912 with 118 fresh cases: Officials. (PTI) #Coronavirus",India,the_hindu,The Hindu,1
6/19/20,https://twitter.com/the_hindu/status/1274012081331691522,"Just in: 499 new #COVID-19 cases and 3 deaths were registered in #Telangana today. This brings the State's total cases to 6,526 and death toll to 198. There are 2,976
active cases with 3,352 having been discharged. - @syedmohammedd reports.",India,the_hindu,The Hindu,1
6/19/20,https://twitter.com/the_hindu/status/1274013183406034946,"Just in: #Delhi Lieutenant Governor Anil Baijal issues orders making 5 days' institutional quarantine of each #COVID case under home quarantine mandatory. Such cases, after institutional quarantine, will be sent back to home isolation. - @JatinPaul reports.",India,the_hindu,The Hindu,1
6/19/20,https://twitter.com/washingtonpost/status/1274025412469932034,Perspective: Covid-19 and your credit score: Worry about it later.  https://wapo.st/2YS98Lw ,United States,washingtonpost,The Washington Post,1
6/19/20,https://twitter.com/washingtonpost/status/1273987434951426049,"Mary Wilson, the first female African American senior zookeeper at Baltimore zoo, dies of covid-19  https://wapo.st/2Yftm2M ",United States,washingtonpost,The Washington Post,1
6/19/20,https://twitter.com/washingtonpost/status/1273836166018711552,"Vermont borders states with major covid-19 outbreaks, but you won't find that here  https://wapo.st/2AOxTjQ ",United States,washingtonpost,The Washington Post,1
6/20/20,https://twitter.com/BBCNews/status/1274333592252973057,"New Covid-19 tracing tool appears in iPhone and Android smartphone settings

 http://bbc.in/3eeLvTX ",Europe,bbcnews,BBC News (UK),1
6/20/20,https://twitter.com/BBCNews/status/1274389281231056897,"Northern Ireland records no new Covid-19 cases for first time since lockdown

 http://bbc.in/3dnL4Fr ",Europe,bbcnews,BBC News (UK),1
6/20/20,https://twitter.com/guardiannews/status/1274418891381506048,Spain to 'freely' welcome Britons without 14-day Covid-19 quarantine  https://www.theguardian.com/world/2020/jun/20/spain-to-freely-welcome-britons-without-14-day-covid-19-quarantine?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592679858 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274283864798658560,From celebration to dismay: the week Covid-19 re-emerged in New Zealand  https://www.theguardian.com/world/2020/jun/19/from-celebration-to-dismay-the-week-covid-19-re-emerged-in-new-zealand?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592645815 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274256042050883584,Jeremy Corbyn's brother charged with breaching Covid lockdown rules  https://www.theguardian.com/uk-news/2020/jun/20/jeremy-corbyns-brother-charged-with-breaching-covid-lockdown-rules?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592640955 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274230235261816832,PGA restart under scrutiny after Nick Watney tests positive for Covid-19  https://www.theguardian.com/sport/2020/jun/19/pga-restart-under-scrutiny-after-nick-watney-tests-positive-for-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592608656 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274436405989707776,Rented e-scooters ride to the rescue of English commuters as Covid lockdown eases  https://www.theguardian.com/politics/2020/jun/20/rented-e-scooters-ride-to-the-rescue-of-english-commuters-as-covid-lockdown-eases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592659476 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274439661654552579,UK care homes may be forced to close unless councils release Covid-19 cash  https://www.theguardian.com/global/2020/jun/20/uk-care-homes-may-be-forced-to-close-unless-councils-release-covid-19-cash?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592659476 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/guardiannews/status/1274484720475279360,Smashed from Mother's Day': flower shortage sweeps Australia during Covid crisis  https://www.theguardian.com/business/2020/jun/21/smashed-from-mothers-day-flower-shortage-sweeps-australia-during-covid-crisis?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592694754 ,Europe,guardiannews,Guardian news,1
6/20/20,https://twitter.com/IndiaToday/status/1274265822404304896,"#Delhi government opposed Centre's proposals, including the proposal of making hospital beds cheaper and institutional quarantine of all #Covid_19 patients. https://www.indiatoday.in/india/story/delhi-govt-vs-centre-on-covid-beds-quarantine-remains-inconclusive-1690935-2020-06-20 ",India,indiatoday,IndiaToday,1
6/20/20,https://twitter.com/IndiaToday/status/1274338165327724544,"The COVID-19 pandemic has taken a toll and the Indian Wedding Industry has now come to a halt. Watch the video to know how it has impacted the business and the people associated with it.
#NewsMo #Vertical #coronavirus pic.twitter.com/zndLkyue2A",India,indiatoday,IndiaToday,1
6/20/20,https://twitter.com/IndiaToday/status/1274477128868904963,"The COVID-19 pandemic has taken a toll and the Indian Wedding Industry has now come to a halt. Watch the video to know how it has impacted the business and the people associated with it.
#NewsMo #Vertical #coronavirus #RE pic.twitter.com/x1YlhaOrFN",India,indiatoday,IndiaToday,1
6/20/20,https://twitter.com/ndtv/status/1274331431833985032,Madhya Pradesh MLA tests #COVID +ve hours after #RajyaSabha polls voting  https://www.ndtv.com/india-news/madhya-pradesh-mla-tests-covid-ve-hours-after-rajya-sabha-polls-voting-2249519  pic.twitter.com/YmpP81E32i,India,ndtv,NDTV,1
6/20/20,https://twitter.com/ReutersUK/status/1274370179355590656,"UK confirmed COVID-19 death toll rises by 128 to 42,589  https://reut.rs/37XcjG9  pic.twitter.com/4xhS1pxRrn",Europe,reutersuk,Reuters UK,1
6/20/20,https://twitter.com/ReutersUK/status/1274217645005561856,Wall Street Week Ahead: Healthcare to get growth bump in COVID-19 influenced Russell remake  https://reut.rs/37SipHK  pic.twitter.com/NhfqgHzIbH,Europe,reutersuk,Reuters UK,1
6/20/20,https://twitter.com/ReutersUK/status/1274190197249445888,Brazil passes 1 million COVID-19 cases with no end in sight  https://reut.rs/2YQyJoi  pic.twitter.com/Zj6DyDNtb4,Europe,reutersuk,Reuters UK,1
6/20/20,https://twitter.com/ReutersUK/status/1274229258290974721,"Simpson grabs lead, Watney exits with COVID-19 at Harbour Town  https://reut.rs/2Nc7DST  pic.twitter.com/YQZmZDr69K",Europe,reutersuk,Reuters UK,1
6/20/20,https://twitter.com/the_hindu/status/1274268267566292993,FabiFlu the first oral Favipiravir-approved medication in India for the treatment of COVID-19   https://trib.al/hYu0ZZb ,India,the_hindu,The Hindu,1
6/20/20,https://twitter.com/the_hindu/status/1274285885295656960,"Assam's COVID-19 case count has crossed the 5,000 mark   https://trib.al/hBzGEUM ",India,the_hindu,The Hindu,1
6/21/20,https://twitter.com/BBCNews/status/1274762788813012992,"The UK's coronavirus contact tracing app was due to be launched mid-May - to help control cases of Covid-19 within the country

But, it's still not available 

So, where is it, and what's happened?

[Thread]

 http://bbc.in/CV19UKApp ",Europe,bbcnews,BBC News (UK),1
6/21/20,https://twitter.com/guardiannews/status/1274664503746183168,Covid 'testing inequality' to widen divide between UK rich and poor  https://www.theguardian.com/world/2020/jun/21/covid-testing-inequality-to-widen-divide-between-uk-rich-and-poor?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592721002 ,Europe,guardiannews,Guardian news,1
6/21/20,https://twitter.com/guardiannews/status/1274607154343948289,"Build 100,000 'homes for Covid-19 heroes', say UK council leaders  https://www.theguardian.com/society/2020/jun/21/build-100000-homes-for-covid-19-heroes-say-uk-council-leaders?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592724807 ",Europe,guardiannews,Guardian news,1
6/21/20,https://twitter.com/guardiannews/status/1274639678659006465,Victoria to extend state of emergency for four more weeks after spike in Covid-19 cases  https://www.theguardian.com/australia-news/2020/jun/21/victoria-to-extend-state-of-emergency-for-four-more-weeks-after-spike-in-covid-19-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1592708943 ,Europe,guardiannews,Guardian news,1
6/21/20,https://twitter.com/IndiaToday/status/1274552716849635328,"If our immunity is strong, it is of great help in defeating this disease (COVID-19). For boosting immunity, there are several techniques in Yoga, various 'asanas' are there: PM Narendra Modi 
#Internationalyogaday2020 https://www.indiatoday.in/india/story/yoga-has-emerged-as-force-for-unity-does-not-discriminate-pm-modi-1691138-2020-06-21 ",India,indiatoday,IndiaToday,1
